name,player_id,team_id,role,height,weight,foot,nationality,birth_area,birthday,league
M_Özil,3319,1609,MD,180,76,left,Germany,Germany,1988/10/15,England
Nach_Monreal,3560,1609,DF,179,72,left,Spain,Spain,1986/02/26,England
L_Koscielny,7855,1609,DF,186,75,right,Poland,France,1985/09/10,England
A_Ramsey,7870,1609,MD,183,76,right,Wales,Wales,1990/12/26,England
P_Čech,7882,1609,GK,196,90,left,Czec_Republic,Czec_Republic,1982/05/20,England
D_Welbeck,7945,1609,FW,185,73,right,Ghana,England,1990/11/26,England
S_Kolašinac,14869,1609,DF,183,85,left,Bosnia-Herzegovina,Germany,1993/06/20,England
S_Lichtsteiner,20465,1609,DF,182,75,right,Switzerland,Switzerland,1984/01/16,England
S_Mustafi,20612,1609,DF,184,82,right,Albania,Germany,1992/04/17,England
A_Lacazette,25413,1609,FW,175,73,right,Guadeloupe,France,1991/05/28,England
P_Aubameyang,25867,1609,FW,187,80,right,Gabon,France,1989/06/18,England
G_Xhaka,49876,1609,MD,185,82,left,Albania,Switzerland,1992/09/27,England
H_Mkhitaryan,105338,1609,MD,177,75,right,Armenia,Armenia,1989/01/21,England
Mohame_Elneny,120339,1609,MD,180,70,right,Egypt,Egypt,1992/07/11,England
Bellerín,167145,1609,DF,178,74,right,Spain,Spain,1995/03/19,England
A_Iwobi,230020,1609,MD,180,75,right,England,Nigeria,1996/05/03,England
A_Maitland-Niles,279717,1609,MD,177,71,right,England,England,1997/08/29,England
L_Torreira,333571,1609,MD,168,64,right,Spain,Uruguay,1996/02/11,England
R_Holding,370224,1609,DF,189,75,right,England,England,1995/09/20,England
K_Mavropanos,413002,1609,DF,192,80,right,Greece,Greece,1997/12/11,England
Álvar_Morata,3324,1610,FW,189,85,right,Spain,Spain,1992/10/23,England
Fàbregas,3350,1610,MD,175,74,right,Spain,Spain,1987/05/04,England
Pedro,3360,1610,FW,167,62,right,Spain,Spain,1987/07/28,England
Arrizabalaga,3397,1610,GK,189,84,right,Spain,Spain,1994/10/03,England
W_Caballero,3551,1610,GK,186,80,right,Spain,Argentina,1981/09/28,England
G_Cahill,7887,1610,DF,193,86,right,England,England,1985/12/19,England
Davi_Luiz,7892,1610,DF,189,84,right,Portugal,Brazil,1987/04/22,England
Marco_Alonso,8032,1610,DF,188,81,left,Spain,Spain,1990/12/28,England
R_Barkley,8246,1610,MD,189,76,right,England,England,1993/12/05,England
D_Drinkwater,8495,1610,MD,177,70,right,England,England,1990/03/05,England
R_Green,8544,1610,GK,191,93,right,England,England,1980/01/18,England
V_Moses,8625,1610,MD,177,75,right,England,Nigeria,1990/12/12,England
A_Rüdiger,14748,1610,DF,191,85,right,Sierr_Leone,Germany,1993/03/03,England
D_Zappacosta,22889,1610,DF,182,70,right,Italy,Italy,1992/06/11,England
Azpilicueta,25553,1610,DF,178,75,right,Spain,Spain,1989/08/28,England
E_Hazard,25707,1610,FW,173,74,right,Belgium,Belgium,1991/01/07,England
O_Giroud,26010,1610,FW,192,88,left,France,France,1986/09/30,England
N_Kanté,31528,1610,MD,168,68,right,Mali,France,1991/03/29,England
Emerson,40787,1610,DF,176,63,left,Italy,Brazil,1994/08/03,England
M_Kovačić,69404,1610,MD,178,77,right,Croatia,Austria,1994/05/06,England
Willian,105333,1610,MD,175,75,right,Brazil,Brazil,1988/08/09,England
A_Christensen,135103,1610,DF,188,78,right,Denmark,Denmark,1996/04/10,England
R_Loftus-Cheek,235555,1610,MD,191,83,right,Jamaica,England,1996/01/23,England
E_Ampadu,423162,1610,DF,182,78,right,Wales,England,2000/09/14,England
A_Sánchez,3361,1611,FW,169,62,right,Chile,Chile,1988/12/19,England
Ande_Herrera,3413,1611,MD,182,73,right,Spain,Spain,1989/08/14,England
R_Lukaku,7905,1611,FW,190,94,left,Cong_DR,Belgium,1993/05/13,England
Jua_Mata,7906,1611,MD,170,63,left,Spain,Spain,1988/04/28,England
Davi_d_Gea,7910,1611,GK,193,82,right,Spain,Spain,1990/11/07,England
P_Jones,7918,1611,DF,185,71,right,England,England,1992/02/21,England
C_Smalling,7922,1611,DF,193,81,right,England,England,1989/11/22,England
J_Lingard,7934,1611,MD,174,65,right,England,England,1992/12/15,England
P_Pogba,7936,1611,MD,191,84,right,Guinea,France,1993/03/15,England
A_Valencia,7938,1611,DF,181,78,right,Ecuador,Ecuador,1985/08/04,England
A_Young,7939,1611,DF,175,65,right,Jamaica,England,1985/07/09,England
L_Shaw,8135,1611,DF,185,75,left,England,England,1995/07/12,England
M_Fellaini,8249,1611,MD,194,85,right,Morocco,Belgium,1987/11/22,England
L_Grant,8935,1611,GK,193,83,right,England,England,1983/01/27,England
S_Romero,20606,1611,GK,192,87,right,Italy,Argentina,1987/02/22,England
M_Darmian,21095,1611,DF,182,70,right,Italy,Italy,1989/12/02,England
Fred,40335,1611,MD,169,64,left,Brazil,Brazil,1993/03/05,England
N_Matić,70122,1611,MD,194,84,left,Slovakia,Serbia,1988/08/01,England
V_Lindelöf,71703,1611,DF,187,81,right,Sweden,Sweden,1994/07/17,England
M_Rojo,101652,1611,DF,187,80,left,Argentina,Argentina,1990/03/20,England
A_Martial,134513,1611,FW,184,76,right,Guadeloupe,France,1995/12/05,England
E_Bailly,256998,1611,DF,187,77,right,Côt_d'Ivoire,Côt_d'Ivoire,1994/04/12,England
S_McTominay,397174,1611,MD,193,88,right,England,England,1996/12/08,England
M_Rashford,397178,1611,FW,187,72,right,England,England,1997/10/31,England
G_Wijnaldum,116,1612,MD,175,74,right,Suriname,Netherlands,1990/11/11,England
V_va_Dijk,370,1612,DF,193,92,right,Netherlands,Netherlands,1991/07/08,England
Albert_Moreno,4908,1612,DF,171,65,left,Spain,Spain,1992/07/05,England
A_Oxlade-Chamberlain,7868,1612,MD,175,70,right,Jamaica,England,1993/08/15,England
D_Sturridge,7907,1612,FW,180,76,left,Jamaica,England,1989/09/01,England
J_Henderson,7964,1612,MD,182,67,right,England,England,1990/06/17,England
A_Lallana,8140,1612,MD,172,73,right,England,England,1988/05/10,England
J_Milner,8319,1612,MD,176,70,right,England,England,1986/01/04,England
N_Clyne,8392,1612,DF,175,67,right,Grenada,England,1991/04/05,England
S_Mignolet,8514,1612,GK,193,87,right,Belgium,Belgium,1988/03/06,England
J_Matip,14870,1612,DF,195,90,right,Cameroon,Germany,1991/08/08,England
Robert_Firmino,15808,1612,FW,181,76,right,Brazil,Brazil,1991/10/02,England
D_Lovren,25393,1612,DF,188,84,right,Croatia,Croatia,1989/07/05,England
S_Mané,25747,1612,FW,175,75,right,Senegal,Senegal,1992/04/10,England
X_Shaqiri,49872,1612,MD,169,72,left,Switzerland,Kosovo,1991/10/10,England
Mohame_Salah,120353,1612,FW,175,72,left,Egypt,Egypt,1992/06/15,England
Alisson,214220,1612,GK,191,91,left,Germany,Brazil,1992/10/02,England
A_Robertson,222220,1612,DF,178,63,left,Scotland,Scotland,1994/03/11,England
M_Grujić,237268,1612,MD,191,82,right,Serbia,Serbia,1996/04/13,England
J_Gomez,257899,1612,DF,188,77,right,Gambia,England,1997/05/23,England
D_Solanke,286831,1612,FW,185,80,right,Nigeria,England,1997/09/14,England
T_Alexander-Arnold,346101,1612,DF,175,69,right,England,England,1998/10/07,England
Joselu,3327,1613,FW,192,80,right,Spain,Germany,1990/03/27,England
Jav_Manquillo,3436,1613,DF,180,72,right,Spain,Spain,1994/05/05,England
F_Lejeune,3523,1613,DF,190,81,right,France,France,1991/05/20,England
S_Rondón,3577,1613,FW,186,85,right,Venezuela,Venezuela,1989/09/16,England
J_Shelvey,7967,1613,MD,184,83,right,England,England,1992/02/27,England
R_Elliot,7974,1613,GK,188,93,left,Irelan_Republic,England,1986/04/30,England
P_Dummett,7978,1613,DF,183,77,left,Wales,England,1991/09/26,England
C_Clark,8004,1613,DF,188,76,left,Irelan_Republic,England,1989/09/26,England
M_Diamé,8620,1613,MD,185,80,right,Senegal,France,1987/06/14,England
K_Darlow,8826,1613,GK,185,79,right,Wales,England,1990/10/08,England
J_Lascelles,8833,1613,DF,189,83,right,England,England,1993/11/11,England
M_Ritchie,9227,1613,MD,173,71,left,Scotland,England,1989/09/10,England
F_Fernández,21164,1613,DF,190,83,right,Italy,Argentina,1989/02/21,England
F_Schär,50102,1613,DF,188,84,right,Switzerland,Switzerland,1991/12/20,England
Sung-Yeun_Ki,61962,1613,MD,186,75,right,Kore_Republic,Kore_Republic,1989/01/24,England
C_Atsu,70215,1613,MD,172,68,left,Ghana,Ghana,1992/01/10,England
Y_Muto,94764,1613,FW,179,72,right,Japan,Japan,1992/07/15,England
M_Dúbravka,104851,1613,GK,191,85,right,Slovakia,Slovakia,1989/01/15,England
I_Hayden,134294,1613,MD,187,79,right,Jamaica,England,1995/03/22,England
Ayoz_Pérez,230883,1613,FW,179,66,right,Spain,Spain,1993/07/29,England
F_Woodman,240270,1613,GK,187,77,right,England,England,1997/03/04,England
D_Yedlin,252365,1613,DF,173,68,right,Latvia,Unite_States,1993/07/09,England
Kenedy,254898,1613,MD,182,77,left,Brazil,Brazil,1996/02/08,England
J_Murphy,293686,1613,MD,173,67,right,England,England,1995/02/24,England
M_Yoshida,703,1619,DF,189,78,right,Japan,Japan,1988/08/24,England
R_Bertrand,7885,1619,DF,179,85,left,England,England,1989/08/05,England
Orio_Romeu,7899,1619,MD,183,83,right,Spain,Spain,1991/09/24,England
N_Redmond,8116,1619,MD,173,75,right,Irelan_Republic,England,1994/03/06,England
J_Stephens,8136,1619,DF,185,84,right,England,England,1994/01/27,England
J_Ward-Prowse,8144,1619,MD,173,66,right,England,England,1994/11/01,England
S_Long,8384,1619,FW,178,70,right,Irelan_Republic,Irelan_Republic,1987/01/22,England
A_McCarthy,8580,1619,GK,193,79,right,England,England,1989/12/03,England
C_Austin,8953,1619,FW,188,84,right,England,England,1989/07/05,England
D_Ings,8955,1619,FW,178,73,right,England,England,1992/07/23,England
J_Vestergaard,15806,1619,DF,199,98,right,Denmark,Denmark,1992/08/03,England
M_Gabbiadini,20857,1619,FW,186,81,left,Italy,Italy,1991/11/26,England
M_Lemina,29640,1619,MD,184,76,right,France,Gabon,1993/09/01,England
F_Forster,61941,1619,GK,201,93,right,England,England,1988/03/17,England
S_Davis,61988,1619,MD,173,72,right,Norther_Ireland,Norther_Ireland,1985/01/01,England
Cédri_Soares,70389,1619,DF,172,67,right,Portugal,Germany,1991/08/31,England
P_Højbjerg,135114,1619,MD,185,84,right,France,Denmark,1995/08/05,England
J_Bednarek,240032,1619,DF,189,77,right,Poland,Poland,1996/04/12,England
W_Hoedt,268776,1619,DF,192,82,left,Netherlands,Netherlands,1994/03/06,England
M_Targett,281135,1619,DF,183,70,left,England,Scotland,1995/09/18,England
M_Obafemi,447538,1619,FW,169,71,right,Nigeria,Irelan_Republic,2000/07/06,England
T_Walcott,7879,1623,FW,176,68,right,England,England,1989/03/16,England
M_Keane,7919,1623,DF,188,82,right,England,England,1993/01/11,England
M_Schneiderlin,8143,1623,MD,185,75,right,France,France,1989/11/08,England
L_Baines,8239,1623,DF,170,70,left,England,England,1984/12/11,England
S_Coleman,8240,1623,DF,177,77,right,Irelan_Republic,Irelan_Republic,1988/10/11,England
P_Jagielka,8245,1623,DF,183,83,right,Poland,England,1982/08/17,England
J_McCarthy,8624,1623,MD,180,72,right,Irelan_Republic,Scotland,1990/11/12,England
J_Pickford,10131,1623,GK,185,77,left,England,England,1994/03/07,England
M_Stekelenburg,20428,1623,GK,197,92,right,Netherlands,Netherlands,1982/09/22,England
I_Gueye,25706,1623,MD,174,72,right,Senegal,Senegal,1989/09/26,England
K_Zouma,25854,1623,DF,190,85,right,Centra_Africa_Republic,France,1994/10/27,England
C_Tosun,32636,1623,FW,183,78,right,Turkey,Germany,1991/06/07,England
G_Sigurðsson,77558,1623,MD,186,77,right,Iceland,Iceland,1989/09/08,England
O_Niasse,145692,1623,FW,182,82,right,Senegal,Senegal,1990/04/18,England
Y_Mina,256634,1623,DF,195,75,right,Colombia,Colombia,1994/09/23,England
J_Kenny,286825,1623,DF,176,74,right,England,England,1997/03/15,England
D_Calvert-Lewin,293687,1623,FW,176,74,right,England,England,1997/03/16,England
T_Davies,353236,1623,MD,180,78,right,England,England,1998/06/30,England
M_Holgate,355937,1623,DF,184,63,right,Jamaica,England,1996/10/22,England
Richarlison,377071,1623,FW,179,71,right,Brazil,Brazil,1997/05/10,England
B_Baningime,447379,1623,MD,178,70,right,England,Cong_DR,1998/09/09,England
T_Alderweireld,36,1624,DF,187,91,right,Belgium,Belgium,1989/03/02,England
J_Vertonghen,48,1624,DF,189,88,left,Belgium,Belgium,1987/04/24,England
C_Eriksen,54,1624,MD,180,76,right,Denmark,Denmark,1992/02/14,England
Fernand_Llorente,3424,1624,FW,195,90,right,Spain,Spain,1985/02/26,England
D_Rose,8292,1624,DF,174,76,left,Jamaica,England,1990/07/02,England
H_Kane,8717,1624,FW,188,86,right,Irelan_Republic,England,1993/07/28,England
K_Trippier,8945,1624,DF,178,72,right,England,England,1990/09/19,England
P_Gazzaniga,8992,1624,GK,185,78,right,Argentina,Argentina,1992/01/02,England
M_Dembélé,11152,1624,MD,185,88,left,Mali,Belgium,1987/07/16,England
D_Alli,13484,1624,MD,188,80,right,Nigeria,England,1996/04/11,England
So_Heung-Min,14911,1624,FW,183,77,right,Kore_Republic,Kore_Republic,1992/07/08,England
E_Lamela,20441,1624,MD,181,80,left,Argentina,Argentina,1992/03/04,England
H_Lloris,25381,1624,GK,188,82,left,France,France,1986/12/26,England
S_Aurier,25785,1624,DF,176,76,right,France,Côt_d'Ivoire,1992/12/24,England
M_Sissoko,25804,1624,MD,187,91,right,France,France,1989/08/16,England
Luca_Moura,40765,1624,FW,172,72,right,Brazil,Brazil,1992/08/13,England
V_Wanyama,61967,1624,MD,184,87,right,Kenya,Kenya,1991/06/25,England
M_Vorm,77536,1624,GK,184,84,right,Suriname,Netherlands,1983/10/20,England
B_Davies,136441,1624,DF,182,76,left,Wales,Wales,1993/04/24,England
E_Dier,210044,1624,MD,188,90,right,Portugal,England,1994/01/15,England
H_Winks,240070,1624,MD,176,74,right,England,England,1996/02/02,England
D_Sánchez,257762,1624,DF,187,79,right,Colombia,Colombia,1996/06/12,England
G_N'Koudou,270828,1624,FW,175,73,right,Cameroon,France,1995/02/13,England
K_Walker-Peters,402884,1624,DF,174,64,right,England,England,1997/04/13,England
J_Foyth,456053,1624,DF,182,69,right,Spain,Argentina,1998/01/12,England
C_Bravo,3662,1625,GK,184,80,right,Spain,Chile,1983/04/13,England
K_Walker,8277,1625,DF,183,83,right,England,England,1990/05/28,England
V_Kompany,8307,1625,DF,193,85,right,Cong_DR,Belgium,1986/04/10,England
Davi_Silva,8317,1625,MD,173,67,left,Spain,Spain,1986/01/08,England
S_Agüero,8325,1625,FW,173,70,right,Spain,Argentina,1988/06/02,England
F_Delph,8464,1625,MD,174,60,left,Guyana,England,1989/11/21,England
J_Stones,9380,1625,DF,188,75,right,England,England,1994/05/28,England
R_Sterling,11066,1625,FW,170,69,right,England,Jamaica,1994/12/08,England
İ_Gündoğan,14808,1625,MD,180,80,right,Germany,Germany,1990/10/24,England
B_Mendy,26136,1625,DF,185,85,left,Senegal,France,1994/07/17,England
R_Mahrez,26150,1625,MD,179,62,left,Algeria,France,1991/02/21,England
K_D_Bruyne,38021,1625,MD,181,68,right,Belgium,Belgium,1991/06/28,England
Danilo,70083,1625,DF,184,78,right,Brazil,Brazil,1991/07/15,England
E_Mangala,70085,1625,DF,188,84,left,Belgium,France,1991/02/13,England
N_Otamendi,70086,1625,DF,183,81,right,Argentina,Argentina,1988/02/12,England
Ederson,71654,1625,GK,187,89,left,Portugal,Brazil,1993/08/17,England
Fernandinho,105339,1625,MD,179,67,right,Brazil,Brazil,1985/05/04,England
A_Laporte,134502,1625,DF,191,86,left,Spain,France,1994/05/27,England
O_Zinchenko,241564,1625,MD,175,64,left,Ukraine,Ukraine,1996/12/15,England
L_Sané,245364,1625,MD,184,76,left,France,Germany,1996/01/11,England
Bernard_Silva,265673,1625,MD,173,64,left,France,Portugal,1994/08/10,England
Gabrie_Jesus,340386,1625,FW,175,67,right,Brazil,Brazil,1997/04/03,England
Brahi_Diaz,404397,1625,MD,170,68,right,Morocco,Spain,1999/08/03,England
P_Foden,447205,1625,MD,175,68,left,England,England,2000/05/28,England
N_Chadli,261,1627,MD,187,80,right,Morocco,Belgium,1989/08/02,England
K_Gibbs,7853,1627,DF,181,70,left,England,England,1989/09/26,England
G_Myhill,8096,1627,GK,191,92,right,Wales,Unite_States,1982/11/09,England
J_Livermore,8285,1627,MD,181,76,right,England,England,1989/11/14,England
G_Barry,8314,1627,MD,185,79,left,England,England,1981/02/23,England
W_Hoolahan,8346,1627,MD,168,71,left,Irelan_Republic,Irelan_Republic,1982/05/20,England
C_Dawson,8360,1627,DF,189,85,right,England,England,1990/05/06,England
C_Brunt,8370,1627,MD,187,85,left,Norther_Ireland,Norther_Ireland,1984/12/14,England
J_Morrison,8374,1627,MD,180,75,right,Scotland,England,1986/05/25,England
H_Robson-Kanu,8686,1627,FW,183,83,left,Wales,England,1989/05/21,England
J_Rodriguez,8958,1627,FW,185,80,right,Spain,England,1989/07/29,England
M_Phillips,9414,1627,MD,185,75,right,Scotland,England,1991/03/13,England
D_Gayle,12536,1627,FW,177,73,right,Jamaica,England,1990/10/17,England
B_Sako,25865,1627,MD,184,90,left,Mali,France,1988/04/26,England
K_Bartley,61979,1627,DF,194,94,right,Jamaica,England,1991/05/22,England
Ahme_Hegazy,119951,1627,DF,193,83,right,Egypt,Egypt,1991/01/25,England
T_Adarabioyo,283145,1627,DF,196,80,right,Nigeria,England,1997/09/24,England
O_Burke,346071,1627,MD,188,74,right,Scotland,Scotland,1997/04/07,England
J_Leko,399517,1627,FW,183,75,right,England,Cong_DR,1999/04/24,England
S_Field,434159,1627,MD,185,73,left,England,England,1998/05/08,England
R_Harper,447254,1627,MD,188,64,right,England,England,2000/03/08,England
H_Barnes,448708,1627,MD,174,66,right,England,England,1997/12/09,England
P_va_Aanholt,454,1628,DF,175,67,left,Curaçao,Netherlands,1990/08/29,England
M_Kelly,7958,1628,DF,191,77,right,England,England,1990/04/27,England
J_Puncheon,8142,1628,MD,173,71,left,Jamaica,England,1986/06/26,England
S_Dann,8186,1628,DF,195,78,right,England,England,1987/02/14,England
J_Ward,8221,1628,DF,188,83,right,England,England,1989/10/29,England
J_Speroni,8391,1628,GK,186,87,right,Italy,Argentina,1979/05/18,England
J_Williams,8421,1628,MD,168,60,right,Wales,England,1993/10/09,England
W_Zaha,8422,1628,MD,180,66,right,England,Côt_d'Ivoire,1992/11/10,England
W_Hennessey,8425,1628,GK,198,90,right,Wales,Wales,1987/01/24,England
A_Townsend,8471,1628,MD,181,77,left,England,England,1991/07/16,England
J_Schlupp,8501,1628,DF,178,72,left,Ghana,Germany,1992/12/23,England
J_Tomkins,8554,1628,DF,192,74,right,England,England,1989/03/29,England
J_McArthur,8623,1628,MD,178,64,right,Scotland,Scotland,1987/10/07,England
M_Sakho,25430,1628,DF,187,83,left,Senegal,France,1990/02/13,England
J_Ayew,25571,1628,FW,182,81,right,Ghana,France,1991/09/11,England
P_Souaré,25703,1628,DF,178,68,left,Senegal,Senegal,1990/06/06,England
C_Kouyaté,37725,1628,MD,193,78,right,Belgium,Senegal,1989/12/21,England
C_Benteke,38031,1628,FW,190,83,right,Belgium,Cong_DR,1990/12/03,England
A_Sørloth,55224,1628,FW,194,90,right,Norway,Norway,1995/12/05,England
L_Milivojević,127537,1628,MD,186,80,right,Serbia,Serbia,1991/04/07,England
J_Riedewald,240559,1628,DF,182,79,left,Suriname,Netherlands,1996/09/09,England
S_Kaikai,297258,1628,MD,178,70,right,Sierr_Leone,England,1995/08/26,England
A_Wan-Bissaka,486252,1628,DF,183,72,right,Cong_DR,England,1997/11/26,England
Vicent_Iborra,3928,1631,MD,190,91,right,Spain,Spain,1988/01/16,England
J_Evans,7914,1631,DF,188,77,right,Norther_Ireland,Norther_Ireland,1988/01/02,England
M_Albrighton,8013,1631,MD,175,74,right,England,England,1989/11/18,England
K_Schmeichel,8480,1631,GK,185,76,right,Denmark,Denmark,1986/11/05,England
W_Morgan,8488,1631,DF,186,101,right,Jamaica,England,1984/01/21,England
A_King,8498,1631,MD,184,79,right,Wales,England,1988/10/29,England
H_Maguire,8653,1631,DF,188,79,right,England,England,1993/03/05,England
J_Vardy,12829,1631,FW,178,76,right,England,England,1987/01/11,England
S_Okazaki,14763,1631,FW,174,70,right,Japan,Japan,1986/04/16,England
C_Fuchs,14853,1631,DF,187,89,left,Austria,Austria,1986/04/07,England
Y_Benalouane,21333,1631,DF,185,79,right,Tunisia,France,1987/03/28,England
R_Ghezzal,28117,1631,MD,182,70,left,Algeria,France,1992/05/09,England
Ricard_Pereira,70381,1631,DF,175,70,right,Cap_Verd_Islands,Portugal,1993/10/06,England
Adrie_Silva,70403,1631,MD,175,69,right,Portugal,France,1989/03/15,England
E_Jakupovic,93084,1631,GK,191,85,right,Switzerland,Bosnia-Herzegovina,1984/10/02,England
D_Ward,136509,1631,GK,191,88,right,Wales,Wales,1993/06/22,England
D_Simpson,149019,1631,DF,176,80,right,Jamaica,England,1987/01/04,England
M_James,192748,1631,MD,181,86,right,England,England,1991/07/22,England
D_Amartey,217078,1631,MD,186,79,right,Ghana,Ghana,1994/12/21,England
W_Ndidi,265366,1631,MD,187,80,right,Nigeria,Nigeria,1996/12/16,England
F_Diabaté,277002,1631,FW,175,60,left,Mali,France,1995/10/18,England
D_Gray,283142,1631,MD,180,74,right,England,England,1996/06/28,England
K_Iheanacho,285508,1631,FW,187,77,left,Nigeria,Nigeria,1996/03/10,England
B_Chilwell,350976,1631,DF,178,77,left,England,England,1996/12/21,England
Adrián,3582,1633,GK,190,80,right,Spain,Spain,1987/01/03,England
Ł_Fabiański,7847,1633,GK,190,83,right,Poland,Poland,1985/04/18,England
J_Wilshere,7873,1633,MD,172,68,left,England,England,1992/01/01,England
J_Hernández,7941,1633,FW,175,73,right,Mexico,Mexico,1988/06/01,England
A_Carroll,7970,1633,FW,193,79,left,England,England,1989/01/06,England
P_Zabaleta,8313,1633,DF,174,74,right,Spain,Argentina,1985/01/16,England
W_Reid,8553,1633,DF,190,87,right,Denmark,Ne_Zealand,1988/07/03,England
M_Noble,8561,1633,MD,180,70,right,Irelan_Republic,England,1987/05/08,England
A_Cresswell,8582,1633,DF,170,66,left,England,England,1989/12/15,England
M_Antonio,8677,1633,FW,180,82,right,Jamaica,England,1990/03/28,England
M_Arnautović,14703,1633,FW,192,83,right,Serbia,Austria,1989/04/19,England
Pedr_Obiang,20620,1633,MD,185,75,right,Equatoria_Guinea,Spain,1992/03/27,England
A_Ogbonna,21100,1633,DF,191,86,left,Nigeria,Italy,1988/05/23,England
A_Masuaku,26499,1633,DF,179,70,left,Cong_DR,France,1993/11/07,England
C_Sánchez,26518,1633,MD,182,80,right,Colombia,Colombia,1986/02/06,England
M_Lanzini,41174,1633,MD,167,59,right,Italy,Argentina,1993/02/15,England
G_Diangana,379205,1633,MD,181,73,left,Cong_DR,England,1998/04/19,England
D_Rice,379209,1633,DF,185,80,right,Irelan_Republic,England,1999/01/14,England
E_Pieters,107,1639,DF,182,86,left,Netherlands,Netherlands,1988/08/07,England
B_Martin_Indi,134,1639,DF,185,80,left,Netherlands,Portugal,1992/02/08,England
Cuc_Martina,340,1639,DF,185,77,right,Curaçao,Netherlands,1989/09/25,England
I_Afellay,3343,1639,MD,180,76,right,Morocco,Netherlands,1986/04/02,England
D_Fletcher,7932,1639,MD,184,74,right,Scotland,Scotland,1984/02/01,England
C_Adam,7961,1639,MD,185,82,left,Scotland,Scotland,1985/12/10,England
J_Butland,8094,1639,GK,196,95,right,England,England,1993/03/10,England
J_McClean,8530,1639,MD,180,70,left,Irelan_Republic,Norther_Ireland,1989/04/22,England
R_Shawcross,8731,1639,DF,191,76,right,Wales,England,1987/10/04,England
P_Crouch,8747,1639,FW,201,84,right,Irelan_Republic,England,1981/01/30,England
T_Ince,9419,1639,MD,178,66,left,England,England,1992/01/30,England
S_Berahino,9532,1639,FW,180,83,right,England,Burundi,1993/08/04,England
S_Clucas,10252,1639,MD,178,75,left,England,England,1990/09/25,England
M_Diouf,15054,1639,FW,185,79,right,Senegal,Senegal,1987/12/16,England
M_Bauer,49971,1639,DF,181,73,right,Austria,Switzerland,1992/01/25,England
J_Haugaard,56429,1639,GK,199,87,left,Denmark,Denmark,1992/05/01,England
A_Williams,77546,1639,DF,182,91,right,Wales,England,1984/08/23,England
J_Allen,77548,1639,MD,168,62,right,Wales,Wales,1990/03/14,England
B_Afobe,134351,1639,FW,183,78,right,Cong_DR,England,1993/02/12,England
B_N'Diaye,207164,1639,MD,180,76,right,Senegal,Senegal,1990/10/27,England
H_Souttar,367326,1639,DF,198,80,right,Scotland,Scotland,1998/10/22,England
T_Campbell,399514,1639,FW,183,75,left,England,England,1999/12/28,England
L_Sørensen,399564,1639,MD,185,75,right,Denmark,Denmark,1999/10/21,England
J_Tymon,415748,1639,DF,178,74,left,England,England,1999/05/22,England
O_Etebo,424624,1639,FW,176,70,right,Nigeria,Nigeria,1995/11/09,England
T_Edwards,447812,1639,DF,175,76,right,England,England,1999/01/22,England
D_Janmaat,160,1644,DF,185,80,right,Netherlands,Netherlands,1989/07/22,England
Deulofeu,3348,1644,FW,177,73,right,Spain,Spain,1994/03/13,England
Kik_Femenía,3351,1644,DF,174,61,right,Spain,Spain,1991/02/02,England
N_Chalobah,7888,1644,MD,185,80,right,England,Sierr_Leone,1994/12/12,England
T_Cleverley,7929,1644,MD,175,67,right,England,England,1989/08/12,England
Gomes,8266,1644,GK,191,91,right,Brazil,Brazil,1981/02/15,England
Y_Kaboul,8272,1644,DF,191,87,right,Morocco,France,1986/01/04,England
B_Foster,8358,1644,GK,193,90,left,England,England,1983/04/03,England
A_Mariappa,8889,1644,DF,178,81,right,Jamaica,England,1986/10/03,England
T_Deeney,8903,1644,FW,183,90,right,Jamaica,England,1988/06/29,England
W_Hughes,8981,1644,MD,185,74,left,England,England,1995/04/17,England
C_Cathcart,9403,1644,DF,188,73,right,Norther_Ireland,Norther_Ireland,1989/02/06,England
A_Gray,10663,1644,FW,180,78,right,Jamaica,England,1991/06/26,England
S_Prödl,14688,1644,DF,196,97,right,Austria,Austria,1987/06/21,England
S_Okaka,20505,1644,FW,186,90,right,Nigeria,Italy,1989/08/09,England
R_Pereyra,20593,1644,MD,182,77,right,Argentina,Argentina,1991/01/07,England
M_Britos,21160,1644,DF,188,85,right,Uruguay,Uruguay,1985/07/17,England
E_Capoue,25798,1644,MD,190,87,right,Guadeloupe,France,1988/07/11,England
A_Doucouré,28292,1644,MD,183,75,right,Mali,France,1993/01/01,England
C_Kabasele,68085,1644,DF,187,84,right,Belgium,Cong_DR,1991/02/24,England
J_Holebas,92899,1644,DF,185,81,left,Greece,Germany,1984/06/27,England
M_Zeegelaar,189821,1644,DF,186,81,left,Suriname,Netherlands,1990/08/12,England
Domingo_Quina,399653,1644,MD,173,65,right,Portugal,Guinea-Bissau,1999/11/18,England
J_Guðmunds­son,93,1646,MD,186,77,left,Iceland,Iceland,1990/10/27,England
A_Lindegaard,7912,1646,GK,193,79,right,Denmark,Denmark,1984/04/13,England
J_Cork,8125,1646,MD,185,69,right,England,England,1989/06/25,England
A_Lennon,8284,1646,MD,165,63,right,Irelan_Republic,England,1987/04/16,England
J_Hart,8301,1646,GK,194,83,right,England,England,1987/04/19,England
S_Ward,8433,1646,DF,184,82,left,Irelan_Republic,Irelan_Republic,1985/08/20,England
P_Bardsley,8516,1646,DF,180,74,right,Scotland,England,1985/06/28,England
M_Lowton,8643,1646,DF,180,78,right,England,England,1989/06/09,England
